specObjID,plate,mjd,fiberid,redshift
6124029729236604928,5439,56045,946,2.333093
7974844810455701504,7083,56722,348,2.334829
6142942977411274752,5456,55980,120,2.337171
6152131597007345664,5464,56035,780,2.33662
6174536895269459968,5484,56039,370,2.334226
6360434897459632128,5649,55912,823,2.333236
6413165276674938880,5696,55946,143,2.333105
6415521255232133120,5698,55947,522,2.334369
6439294896771979264,5719,56014,994,2.337202
8070711777409914880,7168,56625,950,2.336419
6440325149032208384,5720,56602,646,2.334092
8206887398967367680,7289,57039,738,2.333779
6459413216938448896,5737,56381,456,2.33458
6494256184559949824,5768,56017,238,2.335773
6498873583405914112,5772,56003,652,2.335445
6541569824891623424,5810,56358,332,2.336982
6584441976762161152,5848,56029,652,2.336983
6591030250536458240,5854,56035,44,2.33409
6594566830643501056,5857,56092,622,2.337643
6596762005155371008,5859,56065,416,2.338083
6598980819687331840,5861,56069,296,2.335012
6599166087396612096,5861,56069,970,2.335987
6611473470097479680,5872,56027,688,2.337686
8597584011651733504,7636,56989,772,2.337376
6626007364700231680,5885,56036,314,2.333532
6628443057816885248,5887,56035,983,2.337876
6629442788865103872,5888,56041,524,2.337226
6629481271772076032,5888,56041,664,2.338059
6633820494310430720,5892,56035,66,2.333755
6635091529735362560,5893,56034,594,2.33497
6636069270534248448,5894,56039,55,2.33395
6637420845320132608,5895,56046,876,2.335505
6638369174115866624,5896,56047,230,2.335453
6640776279913420800,5898,56045,795,2.335032
6641767214650513408,5899,56038,304,2.333717
6699210652790315008,5950,56211,386,2.335609
8665138841869637632,7696,57655,775,2.337156
6703618049361336320,5954,56462,36,2.337806
6714868246229833728,5964,56098,4,2.336745
6720529081358899200,5969,56069,118,2.333754
6728569264952072192,5976,56356,696,2.334383
6729511542088554496,5977,56098,28,2.334467
8709062965079595008,7735,58136,826,2.333874
6729661625425745920,5977,56098,574,2.333833
6746639183933364224,5992,56066,898,2.334546
6748700219066832896,5994,56101,204,2.3359
6753154890191886336,5998,56087,26,2.333683
6755413287326996480,6000,56102,50,2.334372
6762270391643953152,6006,56105,420,2.334173
6763288538756962304,6007,56066,28,2.337523
6766927373009180672,6010,56097,978,2.336019
6779102264760227840,6021,56067,214,2.337739
6785823579944802304,6027,56103,90,2.334308
6792681783152629760,6033,56069,464,2.33517
6796167785171146752,6036,56093,858,2.333499
6806106820178106368,6045,56072,152,2.336426
9189835675142477824,8162,56993,875,2.336758
6818586277488908288,6056,56092,496,2.33408
6822056885958760448,6059,56093,834,2.333776
6823196529442183168,6060,56074,884,2.337668
6824264155266308096,6061,56076,672,2.335672
6902029316479277056,6130,56214,956,2.335861
6908711048507054080,6136,56206,688,2.333974
6912087098725259264,6139,56192,682,2.335176
6914398822224648192,6141,56210,900,2.334745
6922254283032516608,6148,56209,806,2.333862
6925589377616992256,6151,56265,651,2.333083
6931213654034765824,6156,56239,632,2.337311
6942406681432446976,6166,56181,392,2.334096
6943463312240957440,6167,56189,140,2.335357
6946943267398506496,6170,56240,512,2.334842
9327144343633680384,8284,57419,689,2.333418
6962745998721701888,6184,56267,658,2.337898
6963871897789683712,6185,56217,658,2.334256
6977298033840248832,6197,56191,350,2.336178
7044990842986321920,6257,56274,855,2.335944
7057193772300654592,6268,56245,193,2.335831
7078737877610551296,6287,56221,746,2.333138
7088849536261838848,6296,56219,668,2.337455
7091141468065388544,6298,56208,814,2.335771
7092293485903239168,6299,56478,909,2.337002
7096694007338915840,6303,56539,534,2.333584
7111283426188351488,6316,56483,362,2.33565
7185552685885839360,6382,56365,216,2.33394
7199227036535379968,6394,56330,811,2.334593
9476901413433137152,8417,58175,734,2.335365
7209139409190672384,6403,56357,8,2.338053
7212630907911690240,6406,56330,422,2.33335
7218262056730122240,6411,56331,428,2.335774
7218339022544066560,6411,56331,708,2.333674
7223990511992068096,6416,56312,788,2.336216
7226151877679011840,6418,56354,459,2.334099
9499464211954423808,8437,57894,897,2.334576
7236228076677650432,6427,56328,252,2.338071
7244273203828512768,6434,56362,848,2.334224
9575907481991010304,8505,57834,468,2.337653
7246352380333414400,6436,56363,220,2.337181
7253057477218162688,6442,56369,37,2.338112
7260960216824698880,6449,56356,115,2.336762
7263341484166109184,6451,56358,586,2.333142
7265443200760043520,6453,56365,40,2.33587
9616429440373643264,8541,58257,430,2.337315
9833818821785573376,8734,57642,760,2.336893
7268987476055971840,6456,56339,646,2.335764
7272397610262222848,6459,56273,764,2.334527
7284772614656251904,6470,56334,728,2.334183
7285935897539008512,6471,56309,864,2.335118
7290236087985002496,6475,56337,124,2.33556
7293678658958678016,6478,56341,360,2.337401
7293840562045868032,6478,56341,949,2.3339
7294774322681632768,6479,56364,250,2.335314
9973315508047730688,8858,57450,342,2.334503
7306079500651223040,6489,56329,418,2.334758
10315711685172942848,9162,58040,788,2.336662
10319054200655599616,9165,58048,660,2.333163
10332607880424085504,9177,58044,816,2.334821
7338670128803108864,6518,56567,198,2.333577
7341044248849176576,6520,56541,643,2.334234
7416500708139358208,6587,56537,720,2.335291
7420901503395977216,6591,56535,346,2.336731
7420975170675038208,6591,56535,614,2.335559
7422010360872589312,6592,56535,284,2.333331
7429982370466650112,6599,56567,614,2.333479
10749212282439620608,9547,57806,894,2.33658
7436628368467187712,6605,56565,216,2.335966
7436652557722998784,6605,56565,304,2.333949
7436741068409034752,6605,56565,626,2.337608
7452379968791926784,6619,56371,176,2.336733
11514806359041529856,10227,58224,829,2.33448
7464841283607222272,6630,56358,454,2.334481
7473727536784234496,6638,56370,14,2.337424
7479550000877557760,6643,56386,716,2.333171
7481680854613514240,6645,56398,276,2.33613
3316952053569316864,2946,54506,185,2.346624
4042211650266486784,3590,55201,840,2.345921
4233408477123598336,3760,55268,90,2.34779
4307951522145392640,3826,55563,940,2.347269
4466484058806048768,3967,55704,142,2.348522
4511649791126820864,4007,55327,614,2.350196
4587182947325728768,4074,55679,970,2.349901
4830333893944301568,4290,55527,812,2.346319
4835986488775956480,4295,55858,896,2.350016
4956236221443758080,4402,55514,90,2.35002
5075789970465380352,4508,55600,848,2.350761
5145412696389474304,4570,55623,182,2.348017
5146626007571388416,4571,55629,500,2.350127
5147676041058473984,4572,55622,224,2.347456
5303230549535774720,4710,55707,880,2.349169
5322167438066079744,4727,55693,140,2.347214
5326654544398276608,4731,55656,80,2.348848
5326842011130812416,4731,55656,762,2.347664
5357101671075043328,4758,55682,254,2.346777
5491094205769209856,4877,55707,292,2.349912
5489002384394049536,4875,55677,874,2.348372
5482193112557443072,4869,55896,678,2.349063
5482184866220234752,4869,55896,648,2.348306
5482167274034190336,4869,55896,584,2.347076
5479972099539097600,4867,55924,790,2.347579
5469624041861306368,4858,55686,8,2.34997
5465318904065972224,4854,55685,730,2.349929
5463024223365912576,4852,55689,574,2.348023
5412394461652342784,4807,55687,704,2.346408
5389946285456644096,4787,55863,958,2.346793
5385228277521864704,4783,55652,178,2.348179
5382029798699980800,4780,55682,830,2.348187
5382003410420914176,4780,55682,734,2.347434
5376188643613628416,4775,55708,60,2.347778
5375151803326552064,4774,55659,384,2.348644
5372830184440616960,4772,55654,130,2.346986
5370619071154116608,4770,55928,278,2.348157
5361538753705039872,4762,55888,12,2.349912
5777226166126794752,5131,55835,850,2.3471
5360520601659529216,4761,55633,404,2.348328
5358245712370096128,4759,55649,320,2.348962
5353732767078438912,4755,55660,286,2.349373
5348088973389748224,4750,55630,234,2.348139
5317705075829004288,4723,56033,290,2.347083
5833310612760057856,5181,56298,84,2.350031
5309949665613207552,4716,55738,748,2.349729
5309905135392282624,4716,55738,586,2.348226
5308819641111697408,4715,55653,733,2.350243
5291810472047433728,4700,55709,294,2.347488
5284027577698375680,4693,55632,652,2.346104
5283880243140253696,4693,55632,116,2.346831
5272644888470771712,4683,55924,202,2.348581
5255909776555268096,4668,56211,760,2.348043
5251252794737055744,4664,56192,202,2.345844
5239955303819401216,4654,55659,62,2.349337
5237814554898225152,4652,55672,466,2.348273
5228855738349410304,4644,55922,642,2.350118
5224193259375712256,4640,55927,64,2.348468
5986461032637552640,5317,56000,186,2.350367
5213084888300017664,4630,55623,612,2.350669
5196156257439078400,4615,55618,466,2.348232
5196107878927456256,4615,55618,290,2.346104
6029263920946239488,5355,56009,254,2.346193
5182686146879313920,4603,55999,614,2.346327
5181554193702606848,4602,55644,592,2.346525
5148920137878099968,4573,55587,654,2.349946
5133237803698903040,4559,55597,946,2.34631
5068946059818194944,4502,55569,526,2.346823
5064460053148620800,4498,55615,590,2.346015
5061139527210653696,4495,55566,798,2.350554
5052096049105360896,4487,55866,666,2.34979
5047644121843652608,4483,55587,854,2.347893
5027171769636902912,4465,55858,104,2.349273
5021570302196602880,4460,55533,206,2.346676
5002503121404188672,4443,55539,472,2.348854
4985679504892778496,4428,56189,708,2.349829
4984538210447415296,4427,56107,652,2.34732
4975560693980092416,4419,55867,760,2.346577
4962013611499476992,4407,55884,628,2.346522
4957447058992945152,4403,55536,399,2.346194
4953070182694410240,4399,55811,860,2.350659
4951944285052491776,4398,55946,860,2.35019
4934989264905852928,4383,55881,618,2.350463
4928223968970954752,4377,55828,582,2.34974
4914814870065797120,4365,55539,952,2.347975
4912428380044154880,4363,55537,462,2.348525
4901185323810445312,4353,55532,520,2.350619
4901073723380226048,4353,55532,114,2.348933
4900115499013396480,4352,55533,724,2.349746
4887551379726686208,4341,55538,72,2.347374
4860784317931214848,4317,55480,998,2.345898
4860699380657969152,4317,55480,689,2.348568
4839359784628279296,4298,55511,880,2.350655
4829059565487413248,4289,55856,272,2.348685
4808904961739216896,4271,55507,678,2.349464
4796542602265778176,4260,55478,760,2.349643
4775094978228803584,4241,55450,558,2.346923
6459304915043112960,5737,56381,62,2.346898
4753769950107424768,4222,55444,802,2.348972
4728977613091264512,4200,55499,720,2.34856
4725590567186356224,4197,55479,686,2.346728
4720026488426223616,4192,55469,924,2.348816
6523645035304736768,5794,56282,658,2.347179
6524613155561428992,5795,56298,84,2.349101
4712074545456240640,4185,55469,667,2.349796
6524725855503276032,5795,56298,494,2.349534
6525896834984204288,5796,56274,658,2.346516
6529348752595245056,5799,56325,928,2.34594
6529356998932453376,5799,56325,958,2.3466
4604036258049841152,4089,55470,842,2.347173
4603866933259163648,4089,55470,226,2.349205
4599321002132133888,4085,55452,72,2.346788
4598347384501852160,4084,55447,626,2.347965
4574572093426128896,4063,55364,148,2.349431
4573434099210147840,4062,55383,104,2.345874
4567907678454831104,4057,55357,479,2.34819
4566699040297998336,4056,55357,178,2.346269
4561227870102640640,4051,55337,754,2.346996
6603586124106717184,5865,56067,666,2.349755
4560112419951892480,4050,55599,792,2.349654
4557680300281583616,4048,55602,136,2.346385
6607020998062790656,5868,56045,874,2.346818
4554444987652397056,4045,55622,654,2.346811
4553300941391288320,4044,55359,588,2.347439
4548788824675997696,4040,55605,557,2.347106
4544185989510486016,4036,55330,196,2.348475
4539693659927631872,4032,55333,237,2.346601
4537403107379009536,4030,55634,96,2.348016
4530852767057860608,4024,55646,842,2.350582
4524064381865318400,4018,55622,722,2.348721
4483572112528005120,3982,55332,868,2.350593
4466509897329301504,3967,55704,236,2.348313
4464351549259536384,3965,55302,576,2.346463
4458726453828409344,3960,55663,592,2.346712
4447439417498687488,3950,55680,490,2.346006
4446326711228061696,3949,55650,538,2.349044
4438561405122402304,3942,55338,960,2.348752
4423732841504069632,3929,55335,262,2.348312
4417092340860344320,3923,55325,680,2.347318
6735241646534055936,5982,56074,394,2.349016
4367393864170100736,3879,55244,102,2.34627
4356194239216113664,3869,55273,318,2.346671
4351731321502193664,3865,55272,466,2.347248
4347242565315352576,3861,55274,520,2.348576
4346040799022307328,3860,55269,244,2.34681
4285255402151761920,3806,55505,292,2.358351
4438344251575916544,3942,55338,170,2.359536
4805494826023016448,4268,55483,560,2.361605
5000347528740493312,4441,55532,822,2.362284
5020439454487435264,4459,55533,188,2.359887
5148799741354858496,4573,55587,216,2.358231
5197198594445432832,4616,55617,162,2.363077
5326686979991296000,4731,55656,198,2.362567
5357140703737829376,4758,55682,396,2.358112
5359303442673457152,4760,55656,72,2.359745
5353846016776099840,4755,55660,698,2.363159
5346015294476539904,4748,55631,882,2.360989
5342478169948837888,4745,55892,302,2.360906
5342428691925587968,4745,55892,122,2.359096
5335847011160971264,4739,55644,754,2.362129
5321100912105904128,4726,55712,356,2.359539
5321017349222193152,4726,55712,52,2.363112
5318971158586218496,4724,55742,800,2.361896
5312194323231823872,4718,56014,722,2.362812
5311139887017383936,4717,55742,982,2.360246
5449395227000592384,4840,55690,144,2.361096
5306534587631163392,4713,56044,612,2.358627
5288467406121097216,4697,55660,420,2.362322
5287230467183237120,4696,56354,16,2.359435
5285095753529972736,4694,55649,442,2.363199
5486675821967202304,4873,55926,602,2.360836
5486696987566036992,4873,55926,679,2.35968
5487789073245689856,4874,55673,556,2.358651
5253546919708612608,4666,55832,356,2.359702
5250139534197544960,4663,55893,248,2.3624
5241068833566119936,4655,55620,17,2.360614
5228903017349404672,4644,55922,814,2.359885
5226622630300506112,4642,55926,710,2.36053
5599343605045286912,4973,56042,885,2.360478
5219778170736367616,4636,55945,386,2.362851
5218616531165140992,4635,55615,256,2.358489
5215415853303224320,4632,55644,900,2.358259
5201699445880936448,4620,55652,152,2.358444
5196187593520470016,4615,55618,580,2.359883
5190510815036594176,4610,55621,408,2.362769
5190494322362177536,4610,55621,348,2.358155
5189287618920339456,4609,56251,54,2.35918
5188352479616849920,4608,55973,748,2.360578
5181398612807276544,4602,55644,26,2.363162
5180374416803256320,4601,55589,396,2.359694
5142175183831062528,4567,55589,692,2.363181
5130921682303997952,4557,55588,712,2.358201
5129698481053915136,4556,55912,358,2.359746
5705195508714461184,5067,55751,948,2.35931
5125133308305627136,4552,55884,134,2.361594
5118569772821534720,4546,55835,832,2.358847
5118554379658745856,4546,55835,776,2.36069
5101564171667134464,4531,55563,406,2.359929
5079163272172951552,4511,55602,832,2.361097
5071134637746837504,4504,55571,296,2.360931
5066639833742727168,4500,55543,328,2.360976
5056574354999236608,4491,55570,574,2.359677
5834438162655762432,5182,56341,90,2.359053
5840277664431364096,5187,56074,854,2.363022
5050832155825166336,4486,55588,164,2.360445
5044157570539083776,4480,55591,458,2.362134
5044113864951879680,4480,55591,299,2.362374
5033015119636092928,4470,55587,882,2.359711
5010358032489797632,4450,55540,376,2.36271
5005867627824044032,4446,55589,424,2.362884
4981011517254424576,4424,55532,110,2.358322
4969830589383596032,4414,55882,394,2.361748
4949583081868908544,4396,55829,462,2.360175
5969613214220310528,5302,55896,334,2.359168
4928095875866318848,4377,55828,116,2.360041
4912307708643006464,4363,55537,23,2.361926
4889949414620420096,4343,55540,604,2.361582
4863933875934746624,4320,55894,168,2.360558
4852823854215878656,4310,55508,710,2.358889
4845885660933150720,4304,55506,45,2.363149
4841551111587649536,4300,55528,660,2.362005
4837073899752806400,4296,55499,756,2.361688
4813424504184526848,4275,55501,736,2.35998
4812276614162569216,4274,55508,656,2.362945
4796476631568111616,4260,55478,520,2.361711
4772720033247025152,4239,55458,110,2.362431
6029429397446219776,5355,56009,856,2.360446
4761686434783713280,4229,55501,930,2.361402
4758182840545597440,4226,55475,472,2.363121
